 2016/08/29 16:00:00,      1015,            118,    0
 2016/08/29 16:00:00,      1016,            138,    0
 2016/08/29 16:00:00,      1017,            138,    0
 2016/08/29 16:00:00,      1019,            144,    0
 2016/08/29 16:00:00,      1020,            315,    0
